run_dir,output_path,best_val_loss,best_epoch,n_params,loss_recon,loss_kl_lat,loss_kl_mix,loss_smooth,loss_ent,loss_align,loss_l1,MSE,RMSE,MAE,Pearson,Spearman,CCC,Cosine,JSD,Hellinger,EMD
W.2025-11-05_122251.d7c1cd26,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122251.d7c1cd26,0.22251926362514496,133,63172,0.2,0.001,0.5,0.0,0.0,0.5,0.0,0.09232934476169004,0.3038574415111304,0.25299928202798916,0.7352192922715473,0.618959651058855,0.3674353340002055,0.7574187402522179,0.22237990166654895,0.5336999668787448,0.24194523709820406
W.2025-11-05_122310.578d6621,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122310.578d6621,0.2380259484052658,80,63172,0.2,0.001,0.0,0.1,0.0,0.5,0.0,0.10329975366435021,0.3214027903804667,0.26310483484247216,0.4774312607588741,0.3636806803359945,0.3746398836620262,0.7063611568688634,0.24762411732874737,0.5613947803943421,0.20145575766737678
W.2025-11-05_122326.0f4b40ad,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122326.0f4b40ad,0.33825287222862244,250,63172,0.1,0.05,2.0,0.05,-0.1,0.1,0.0001,0.09086555275100895,0.3014391360639971,0.24167786593380552,0.5904064280652231,0.5283063266964254,0.4052673278158286,0.757626304892165,0.21500480602452499,0.5188210157935402,0.22032378642630376
W.2025-11-05_122431.4c501fdb,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122431.4c501fdb,0.2833116948604584,98,63172,0.2,0.001,1.0,0.0,-0.05,0.1,0.0,0.048141918161893456,0.21941266636612722,0.16992433087490597,0.8116611640957286,0.704569982038598,0.7380098459860961,0.8758201832152667,0.13414193850369066,0.4090510085589715,0.15524339609644502
W.2025-11-05_122509.cdd63708,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122509.cdd63708,0.18761442601680756,281,63172,0.1,0.05,0.0,0.05,-0.05,0.5,0.0001,0.13952627160022957,0.3735321560458076,0.3053954841183333,0.05567054137157737,0.044729660592153726,0.14249204469756493,0.5472902735247531,0.31404488152775223,0.6309267890557224,0.2010544155860889
W.2025-11-05_122556.ec332cda,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122556.ec332cda,0.27100852131843567,217,63172,0.1,0.01,2.0,0.0,-0.1,0.1,0.0,0.018401251256134187,0.13565121177539916,0.09887969950515438,0.908321799220516,0.7757923920474795,0.921079877887025,0.9497515156827334,0.06774054481166646,0.2884743142013784,0.08809156582151473
W.2025-11-05_122623.98f932fc,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122623.98f932fc,0.20611992478370667,278,63172,0.05,0.05,1.0,0.2,-0.1,0.0,0.0001,0.12196480600964539,0.34923460024694775,0.28949674996195596,0.2531413654884767,0.23532832445969587,0.16017461549532228,0.6389393950532852,0.2698891643066967,0.5846057855175759,0.25092813409874926
W.2025-11-05_122640.b80c0dd4,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122640.b80c0dd4,0.2569698393344879,317,63172,0.1,0.05,2.0,0.1,-0.05,0.0,0.001,0.09867193883542533,0.314120898437887,0.2551581807690993,0.46044852344685533,0.4481653368687759,0.3628426367261671,0.7176440827804379,0.2282056588753854,0.534874042316928,0.2210943291567476
W.2025-11-05_122724.ae0b6fac,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122724.ae0b6fac,0.3806705176830292,106,63172,0.2,0.01,2.0,0.0,-0.05,0.0,0.001,0.0626356830733302,0.25027121902713906,0.20371470925793528,0.7687040446118999,0.6477486380186359,0.6181245535866069,0.8467436355035809,0.16785326972417858,0.4634540332722445,0.18904661192201158
W.2025-11-05_122747.c7c77573,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122747.c7c77573,0.19536471366882324,213,63172,0.1,0.05,0.5,0.1,-0.05,0.0,0.001,0.1251244084709524,0.3537292869850508,0.2913379328409077,0.29939934768458676,0.29692811727160384,0.1320318285593815,0.6311153197549887,0.2754014214428547,0.5897248059691543,0.2535840878044493
W.2025-11-05_122812.5102d65c,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122812.5102d65c,0.24177375435829163,175,63172,0.2,0.01,0.5,0.1,0.0,0.0,0.001,0.10411921731259025,0.3226750955877913,0.2671748842696269,0.4144627051734916,0.3760120338497374,0.29870165157683354,0.7010069345404889,0.24153561905617865,0.5543130669016898,0.2350537194296385
W.2025-11-05_122832.2104a557,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122832.2104a557,0.1883384734392166,303,63172,0.1,0.001,1.0,0.2,-0.1,0.1,0.001,0.016651914660496658,0.12904229795108524,0.07623018023246339,0.8860355152793187,0.7740057944993619,0.9364054392410844,0.9429863845313347,0.046244831508511976,0.22053046850653435,0.06082958254778979
W.2025-11-05_122859.6ad77da6,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_122859.6ad77da6,0.24559742212295532,244,63172,0.1,0.01,1.0,0.0,-0.1,0.1,0.0001,0.04077537344722615,0.20192912976394997,0.15302956186952432,0.8427633448498371,0.745667488814034,0.7891847468869286,0.8938086661569593,0.11853711436901869,0.3787409055775419,0.13686534208599999
W.2025-11-05_123008.578b28e5,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_123008.578b28e5,0.219723641872406,125,63172,0.1,0.001,1.0,0.1,-0.1,0.5,0.0,0.07443650242105988,0.2728305379187966,0.21795099586038658,0.6124956357603267,0.5425838656682943,0.555897264510636,0.7911402031597681,0.18538866032689602,0.48606478681011783,0.18267519373014743
W.2025-11-05_123033.8ac2c0de,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_123033.8ac2c0de,0.2634747624397278,211,63172,0.2,0.01,2.0,0.1,0.0,0.5,0.001,0.08397381947356697,0.2897823657049665,0.2379029203610063,0.6662581403619218,0.5791913544086905,0.45355518414129237,0.7772061314278733,0.2033483129967194,0.5080336967066149,0.22025715066000898
W.2025-11-05_123055.8d28d3f2,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_123055.8d28d3f2,0.39121106266975403,181,63172,0.2,0.01,1.0,0.05,-0.1,0.0,0.0001,0.030699088291591906,0.17521155296267396,0.12794131557388244,0.8682909407612743,0.7627332338630086,0.8531502057783408,0.9204440009764487,0.09501408400690911,0.3396258687872583,0.117609029974591
W.2025-11-05_123120.a6ad0b43,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_123120.a6ad0b43,0.13213485479354858,265,63172,0.1,0.05,2.0,0.1,0.0,0.5,0.0001,0.13828296396571685,0.3718641740820388,0.30771675507027135,0.024667006427039066,0.044267014182503124,0.00247160325306178,0.5831849530469136,0.2974957548816617,0.6111339608515656,0.28135729990909586
W.2025-11-05_123234.a777e055,/home/ayesha/SP-VAE-GCN/results/11-5-gridrun/W.2025-11-05_123234.a777e055,0.160081684589386,209,63172,0.1,0.05,2.0,0.0,0.0,0.1,0.0001,0.10530335151300113,0.3245047788754445,0.267314064837461,0.48320706720403794,0.4629995662639079,0.2832093415543085,0.7056716408470322,0.24213810906103983,0.552770252543218,0.24157321090768158
